step,action,action_name,reward,done,truncated,agent_x,agent_y,agent_dir,carrying
173,4,drop,0.0,False,False,1,3,3,
174,4,drop,0.0,False,False,1,3,3,
175,4,drop,0.0,False,False,1,3,3,
176,4,drop,0.0,False,False,1,3,3,
177,4,drop,0.0,False,False,1,3,3,
178,4,drop,0.0,False,False,1,3,3,
179,4,drop,0.0,False,False,1,3,3,
180,4,drop,0.0,False,False,1,3,3,
181,4,drop,0.0,False,False,1,3,3,
182,4,drop,0.0,False,False,1,3,3,
183,4,drop,0.0,False,False,1,3,3,
184,4,drop,0.0,False,False,1,3,3,
185,4,drop,0.0,False,False,1,3,3,
186,4,drop,0.0,False,False,1,3,3,
187,4,drop,0.0,False,False,1,3,3,
188,4,drop,0.0,False,False,1,3,3,
189,4,drop,0.0,False,False,1,3,3,
190,4,drop,0.0,False,False,1,3,3,
191,4,drop,0.0,False,False,1,3,3,
192,4,drop,0.0,False,False,1,3,3,
193,4,drop,0.0,False,False,1,3,3,
194,4,drop,0.0,False,False,1,3,3,
195,4,drop,0.0,False,False,1,3,3,
196,4,drop,0.0,False,False,1,3,3,
197,4,drop,0.0,False,False,1,3,3,
198,4,drop,0.0,False,False,1,3,3,
199,4,drop,0.0,False,False,1,3,3,
200,4,drop,0.0,False,False,1,3,3,
201,4,drop,0.0,False,False,1,3,3,
202,4,drop,0.0,False,False,1,3,3,
203,4,drop,0.0,False,False,1,3,3,
204,4,drop,0.0,False,False,1,3,3,
205,4,drop,0.0,False,False,1,3,3,
206,4,drop,0.0,False,False,1,3,3,
207,4,drop,0.0,False,False,1,3,3,
208,4,drop,0.0,False,False,1,3,3,
209,4,drop,0.0,False,False,1,3,3,
210,4,drop,0.0,False,False,1,3,3,
211,4,drop,0.0,False,False,1,3,3,
212,4,drop,0.0,False,False,1,3,3,
213,4,drop,0.0,False,False,1,3,3,
214,4,drop,0.0,False,False,1,3,3,
215,4,drop,0.0,False,False,1,3,3,
216,4,drop,0.0,False,False,1,3,3,
217,4,drop,0.0,False,False,1,3,3,
218,4,drop,0.0,False,False,1,3,3,
219,4,drop,0.0,False,False,1,3,3,
220,4,drop,0.0,False,False,1,3,3,
221,4,drop,0.0,False,False,1,3,3,
222,4,drop,0.0,False,False,1,3,3,
223,4,drop,0.0,False,False,1,3,3,
224,4,drop,0.0,False,False,1,3,3,
225,4,drop,0.0,False,False,1,3,3,
226,4,drop,0.0,False,False,1,3,3,
227,4,drop,0.0,False,False,1,3,3,
228,4,drop,0.0,False,False,1,3,3,
229,4,drop,0.0,False,False,1,3,3,
230,4,drop,0.0,False,False,1,3,3,
231,4,drop,0.0,False,False,1,3,3,
232,4,drop,0.0,False,False,1,3,3,
233,4,drop,0.0,False,False,1,3,3,
234,4,drop,0.0,False,False,1,3,3,
235,4,drop,0.0,False,False,1,3,3,
236,4,drop,0.0,False,False,1,3,3,
237,4,drop,0.0,False,False,1,3,3,
238,4,drop,0.0,False,False,1,3,3,
239,4,drop,0.0,False,False,1,3,3,
240,4,drop,0.0,False,False,1,3,3,
241,4,drop,0.0,False,False,1,3,3,
242,4,drop,0.0,False,False,1,3,3,
243,4,drop,0.0,False,False,1,3,3,
244,4,drop,0.0,False,False,1,3,3,
245,4,drop,0.0,False,False,1,3,3,
246,4,drop,0.0,False,False,1,3,3,
247,4,drop,0.0,False,False,1,3,3,
248,4,drop,0.0,False,False,1,3,3,
249,4,drop,0.0,False,False,1,3,3,
250,4,drop,0.0,False,False,1,3,3,
251,4,drop,0.0,False,False,1,3,3,
252,4,drop,0.0,False,False,1,3,3,
253,4,drop,0.0,False,False,1,3,3,
254,4,drop,0.0,False,False,1,3,3,
255,4,drop,0.0,False,False,1,3,3,
256,4,drop,0.0,False,False,1,3,3,
257,4,drop,0.0,False,False,1,3,3,
258,4,drop,0.0,False,False,1,3,3,
259,4,drop,0.0,False,False,1,3,3,
260,4,drop,0.0,False,False,1,3,3,
261,4,drop,0.0,False,False,1,3,3,
262,4,drop,0.0,False,False,1,3,3,
263,4,drop,0.0,False,False,1,3,3,
264,4,drop,0.0,False,False,1,3,3,
265,4,drop,0.0,False,False,1,3,3,
266,4,drop,0.0,False,False,1,3,3,
267,4,drop,0.0,False,False,1,3,3,
268,4,drop,0.0,False,False,1,3,3,
269,4,drop,0.0,False,False,1,3,3,
270,4,drop,0.0,False,False,1,3,3,
271,4,drop,0.0,False,False,1,3,3,
272,4,drop,0.0,False,False,1,3,3,
273,4,drop,0.0,False,False,1,3,3,
274,4,drop,0.0,False,False,1,3,3,
275,4,drop,0.0,False,False,1,3,3,
276,4,drop,0.0,False,False,1,3,3,
277,4,drop,0.0,False,False,1,3,3,
278,4,drop,0.0,False,False,1,3,3,
279,4,drop,0.0,False,False,1,3,3,
280,4,drop,0.0,False,False,1,3,3,
281,4,drop,0.0,False,False,1,3,3,
282,4,drop,0.0,False,False,1,3,3,
283,4,drop,0.0,False,False,1,3,3,
284,4,drop,0.0,False,False,1,3,3,
285,4,drop,0.0,False,False,1,3,3,
286,4,drop,0.0,False,False,1,3,3,
287,4,drop,0.0,False,False,1,3,3,
288,4,drop,0.0,False,False,1,3,3,
289,4,drop,0.0,False,False,1,3,3,
290,4,drop,0.0,False,False,1,3,3,
291,4,drop,0.0,False,False,1,3,3,
292,4,drop,0.0,False,False,1,3,3,
293,4,drop,0.0,False,False,1,3,3,
294,4,drop,0.0,False,False,1,3,3,
295,4,drop,0.0,False,False,1,3,3,
296,4,drop,0.0,False,False,1,3,3,
297,4,drop,0.0,False,False,1,3,3,
298,4,drop,0.0,False,False,1,3,3,
299,4,drop,0.0,False,False,1,3,3,
300,4,drop,0.0,False,False,1,3,3,
301,4,drop,0.0,False,False,1,3,3,
302,4,drop,0.0,False,False,1,3,3,
303,4,drop,0.0,False,False,1,3,3,
304,4,drop,0.0,False,False,1,3,3,
305,4,drop,0.0,False,False,1,3,3,
306,4,drop,0.0,False,False,1,3,3,
307,4,drop,0.0,False,False,1,3,3,
308,4,drop,0.0,False,False,1,3,3,
309,4,drop,0.0,False,False,1,3,3,
310,4,drop,0.0,False,False,1,3,3,
311,4,drop,0.0,False,False,1,3,3,
312,4,drop,0.0,False,False,1,3,3,
313,4,drop,0.0,False,False,1,3,3,
314,4,drop,0.0,False,False,1,3,3,
315,4,drop,0.0,False,False,1,3,3,
316,4,drop,0.0,False,False,1,3,3,
317,4,drop,0.0,False,False,1,3,3,
318,4,drop,0.0,False,False,1,3,3,
319,4,drop,0.0,False,False,1,3,3,
320,4,drop,0.0,False,False,1,3,3,
321,4,drop,0.0,False,False,1,3,3,
322,4,drop,0.0,False,False,1,3,3,
323,4,drop,0.0,False,False,1,3,3,
324,4,drop,0.0,False,False,1,3,3,
325,4,drop,0.0,False,False,1,3,3,
326,4,drop,0.0,False,False,1,3,3,
327,4,drop,0.0,False,False,1,3,3,
328,4,drop,0.0,False,False,1,3,3,
329,4,drop,0.0,False,False,1,3,3,
330,4,drop,0.0,False,False,1,3,3,
331,4,drop,0.0,False,False,1,3,3,
332,4,drop,0.0,False,False,1,3,3,
333,4,drop,0.0,False,False,1,3,3,
334,4,drop,0.0,False,False,1,3,3,
335,4,drop,0.0,False,False,1,3,3,
336,4,drop,0.0,False,False,1,3,3,
337,4,drop,0.0,False,False,1,3,3,
338,4,drop,0.0,False,False,1,3,3,
339,4,drop,0.0,False,False,1,3,3,
340,4,drop,0.0,False,False,1,3,3,
341,4,drop,0.0,False,False,1,3,3,
342,4,drop,0.0,False,False,1,3,3,
343,4,drop,0.0,False,False,1,3,3,
344,4,drop,0.0,False,False,1,3,3,
345,4,drop,0.0,False,False,1,3,3,
346,4,drop,0.0,False,False,1,3,3,
347,4,drop,0.0,False,False,1,3,3,
348,4,drop,0.0,False,False,1,3,3,
349,4,drop,0.0,False,False,1,3,3,
350,4,drop,0.0,False,False,1,3,3,
351,4,drop,0.0,False,False,1,3,3,
352,4,drop,0.0,False,False,1,3,3,
353,4,drop,0.0,False,False,1,3,3,
354,4,drop,0.0,False,False,1,3,3,
355,4,drop,0.0,False,False,1,3,3,
356,4,drop,0.0,False,False,1,3,3,
357,4,drop,0.0,False,False,1,3,3,
358,4,drop,0.0,False,False,1,3,3,
359,4,drop,0.0,False,False,1,3,3,
360,4,drop,0.0,False,True,1,3,3,
