step,action,action_name,reward,reward_ext,reward_ride,reward_train,ride_control_reward,ride_count_scale,done,truncated,agent_x,agent_y,agent_dir,carrying
32,0,left,0.0,0.0,5.818490171805024e-05,5.818490171805024e-05,0.0023273960687220097,0.25,False,False,1,4,2,
33,1,right,0.0,0.0,5.818490171805024e-05,5.818490171805024e-05,0.0023273960687220097,0.25,False,False,1,4,3,
34,0,left,0.0,0.0,5.644764751195908e-05,5.644764751195908e-05,0.0023273960687220097,0.24253562503633297,False,False,1,4,2,
35,1,right,0.0,0.0,5.644764751195908e-05,5.644764751195908e-05,0.0023273960687220097,0.24253562503633297,False,False,1,4,3,
36,0,left,0.0,0.0,5.485725123435259e-05,5.485725123435259e-05,0.0023273960687220097,0.23570226039551587,False,False,1,4,2,
37,1,right,0.0,0.0,5.485725123435259e-05,5.485725123435259e-05,0.0023273960687220097,0.23570226039551587,False,False,1,4,3,
38,0,left,0.0,0.0,5.33941260073334e-05,5.33941260073334e-05,0.0023273960687220097,0.22941573387056174,False,False,1,4,2,
39,1,right,0.0,0.0,5.33941260073334e-05,5.33941260073334e-05,0.0023273960687220097,0.22941573387056174,False,False,1,4,3,
40,0,left,0.0,0.0,5.2042159950360656e-05,5.2042159950360656e-05,0.0023273960687220097,0.22360679774997896,False,False,1,4,2,
41,1,right,0.0,0.0,5.2042159950360656e-05,5.2042159950360656e-05,0.0023273960687220097,0.22360679774997896,False,False,1,4,3,
42,0,left,0.0,0.0,5.0787947839125994e-05,5.0787947839125994e-05,0.0023273960687220097,0.2182178902359924,False,False,1,4,2,
43,1,right,0.0,0.0,5.0787947839125994e-05,5.0787947839125994e-05,0.0023273960687220097,0.2182178902359924,False,False,1,4,3,
44,0,left,0.0,0.0,4.9620249774307014e-05,4.9620249774307014e-05,0.0023273960687220097,0.21320071635561041,False,False,1,4,2,
45,1,right,0.0,0.0,4.9620249774307014e-05,4.9620249774307014e-05,0.0023273960687220097,0.21320071635561041,False,False,1,4,3,
46,0,left,0.0,0.0,4.852956044487655e-05,4.852956044487655e-05,0.0023273960687220097,0.20851441405707477,False,False,1,4,2,
47,1,right,0.0,0.0,4.852956044487655e-05,4.852956044487655e-05,0.0023273960687220097,0.20851441405707477,False,False,1,4,3,
48,0,left,0.0,0.0,4.750777443405241e-05,4.750777443405241e-05,0.0023273960687220097,0.20412414523193154,False,False,1,4,2,
49,1,right,0.0,0.0,4.750777443405241e-05,4.750777443405241e-05,0.0023273960687220097,0.20412414523193154,False,False,1,4,3,
50,0,left,0.0,0.0,4.65479213744402e-05,4.65479213744402e-05,0.0023273960687220097,0.2,False,False,1,4,2,
51,1,right,0.0,0.0,4.65479213744402e-05,4.65479213744402e-05,0.0023273960687220097,0.2,False,False,1,4,3,
52,0,left,0.0,0.0,4.5643991325050595e-05,4.5643991325050595e-05,0.0023273960687220097,0.19611613513818404,False,False,1,4,2,
53,1,right,0.0,0.0,4.5643991325050595e-05,4.5643991325050595e-05,0.0023273960687220097,0.19611613513818404,False,False,1,4,3,
54,0,left,0.0,0.0,4.479075723793358e-05,4.479075723793358e-05,0.0023273960687220097,0.19245008972987526,False,False,1,4,2,
55,1,right,0.0,0.0,4.479075723793358e-05,4.479075723793358e-05,0.0023273960687220097,0.19245008972987526,False,False,1,4,3,
56,0,left,0.0,0.0,4.398364981170744e-05,4.398364981170744e-05,0.0023273960687220097,0.1889822365046136,False,False,1,4,2,
57,1,right,0.0,0.0,4.398364981170744e-05,4.398364981170744e-05,0.0023273960687220097,0.1889822365046136,False,False,1,4,3,
58,0,left,0.0,0.0,4.321865853853524e-05,4.321865853853524e-05,0.0023273960687220097,0.18569533817705186,False,False,1,4,2,
59,1,right,0.0,0.0,4.321865853853524e-05,4.321865853853524e-05,0.0023273960687220097,0.18569533817705186,False,False,1,4,3,
60,0,left,0.0,0.0,4.249224439263344e-05,4.249224439263344e-05,0.0023273960687220097,0.18257418583505536,False,False,1,4,2,
61,1,right,0.0,0.0,4.249224439263344e-05,4.249224439263344e-05,0.0023273960687220097,0.18257418583505536,False,False,1,4,3,
62,0,left,0.0,0.0,4.180126707069576e-05,4.180126707069576e-05,0.0023273960687220097,0.1796053020267749,False,False,1,4,2,
63,1,right,0.0,0.0,4.180126707069576e-05,4.180126707069576e-05,0.0023273960687220097,0.1796053020267749,False,False,1,4,3,
64,0,left,0.0,0.0,4.1142938425764444e-05,4.1142938425764444e-05,0.0023273960687220097,0.17677669529663687,False,False,1,4,2,
65,1,right,0.0,0.0,4.1142938425764444e-05,4.1142938425764444e-05,0.0023273960687220097,0.17677669529663687,False,False,1,4,3,
66,0,left,0.0,0.0,4.0514767169952394e-05,4.0514767169952394e-05,0.0023273960687220097,0.17407765595569785,False,False,1,4,2,
67,1,right,0.0,0.0,4.0514767169952394e-05,4.0514767169952394e-05,0.0023273960687220097,0.17407765595569785,False,False,1,4,3,
68,0,left,0.0,0.0,3.991451230831445e-05,3.991451230831445e-05,0.0023273960687220097,0.17149858514250882,False,False,1,4,2,
69,1,right,0.0,0.0,3.991451230831445e-05,3.991451230831445e-05,0.0023273960687220097,0.17149858514250882,False,False,1,4,3,
70,0,left,0.0,0.0,3.934017149731517e-05,3.934017149731517e-05,0.0023273960687220097,0.1690308509457033,False,False,1,4,2,
71,1,right,0.0,0.0,3.934017149731517e-05,3.934017149731517e-05,0.0023273960687220097,0.1690308509457033,False,False,1,4,3,
72,0,left,0.0,0.0,3.878993447870016e-05,3.878993447870016e-05,0.0023273960687220097,0.16666666666666666,False,False,1,4,2,
73,1,right,0.0,0.0,3.878993447870016e-05,3.878993447870016e-05,0.0023273960687220097,0.16666666666666666,False,False,1,4,3,
74,0,left,0.0,0.0,3.826215397566557e-05,3.826215397566557e-05,0.0023273960687220097,0.1643989873053573,False,False,1,4,2,
75,1,right,0.0,0.0,3.826215397566557e-05,3.826215397566557e-05,0.0023273960687220097,0.1643989873053573,False,False,1,4,3,
76,0,left,0.0,0.0,3.775534860324115e-05,3.775534860324115e-05,0.0023273960687220097,0.16222142113076254,False,False,1,4,2,
77,1,right,0.0,0.0,3.775534860324115e-05,3.775534860324115e-05,0.0023273960687220097,0.16222142113076254,False,False,1,4,3,
78,0,left,0.0,0.0,3.726816212292761e-05,3.726816212292761e-05,0.0023273960687220097,0.16012815380508713,False,False,1,4,2,
79,1,right,0.0,0.0,3.726816212292761e-05,3.726816212292761e-05,0.0023273960687220097,0.16012815380508713,False,False,1,4,3,
80,0,left,0.0,0.0,3.679936344269663e-05,3.679936344269663e-05,0.0023273960687220097,0.15811388300841897,False,False,1,4,2,
81,1,right,0.0,0.0,3.679936344269663e-05,3.679936344269663e-05,0.0023273960687220097,0.15811388300841897,False,False,1,4,3,
82,0,left,0.0,0.0,3.6347820423543456e-05,3.6347820423543456e-05,0.0023273960687220097,0.15617376188860607,False,False,1,4,2,
83,1,right,0.0,0.0,3.6347820423543456e-05,3.6347820423543456e-05,0.0023273960687220097,0.15617376188860607,False,False,1,4,3,
84,0,left,0.0,0.0,3.59125027898699e-05,3.59125027898699e-05,0.0023273960687220097,0.1543033499620919,False,False,1,4,2,
85,1,right,0.0,0.0,3.59125027898699e-05,3.59125027898699e-05,0.0023273960687220097,0.1543033499620919,False,False,1,4,3,
86,0,left,0.0,0.0,3.549245884642005e-05,3.549245884642005e-05,0.0023273960687220097,0.15249857033260467,False,False,1,4,2,
87,1,right,0.0,0.0,3.549245884642005e-05,3.549245884642005e-05,0.0023273960687220097,0.15249857033260467,False,False,1,4,3,
88,0,left,0.0,0.0,3.508681547828019e-05,3.508681547828019e-05,0.0023273960687220097,0.15075567228888181,False,False,1,4,2,
89,1,right,0.0,0.0,3.508681547828019e-05,3.508681547828019e-05,0.0023273960687220097,0.15075567228888181,False,False,1,4,3,
90,0,left,0.0,0.0,3.469477233011276e-05,3.469477233011276e-05,0.0023273960687220097,0.14907119849998599,False,False,1,4,2,
91,1,right,0.0,0.0,3.469477233011276e-05,3.469477233011276e-05,0.0023273960687220097,0.14907119849998599,False,False,1,4,3,
92,0,left,0.0,0.0,3.431558143347502e-05,3.431558143347502e-05,0.0023273960687220097,0.14744195615489714,False,False,1,4,2,
93,1,right,0.0,0.0,3.431558143347502e-05,3.431558143347502e-05,0.0023273960687220097,0.14744195615489714,False,False,1,4,3,
94,0,left,0.0,0.0,3.3948561758734284e-05,3.3948561758734284e-05,0.0023273960687220097,0.14586499149789456,False,False,1,4,2,
95,1,right,0.0,0.0,3.3948561758734284e-05,3.3948561758734284e-05,0.0023273960687220097,0.14586499149789456,False,False,1,4,3,
96,0,left,0.0,0.0,3.359306720085442e-05,3.359306720085442e-05,0.0023273960687220097,0.14433756729740646,False,False,1,4,2,
97,1,right,0.0,0.0,3.359306720085442e-05,3.359306720085442e-05,0.0023273960687220097,0.14433756729740646,False,False,1,4,3,
98,0,left,0.0,0.0,3.324851568322629e-05,3.324851568322629e-05,0.0023273960687220097,0.14285714285714285,False,False,1,4,2,
99,1,right,0.0,0.0,3.324851568322629e-05,3.324851568322629e-05,0.0023273960687220097,0.14285714285714285,False,False,1,4,3,
100,0,left,0.0,0.0,3.291435132268816e-05,3.291435132268816e-05,0.0023273960687220097,0.1414213562373095,False,False,1,4,2,
101,1,right,0.0,0.0,3.291435132268816e-05,3.291435132268816e-05,0.0023273960687220097,0.1414213562373095,False,False,1,4,3,
102,0,left,0.0,0.0,3.2590064802207055e-05,3.2590064802207055e-05,0.0023273960687220097,0.14002800840280097,False,False,1,4,2,
103,1,right,0.0,0.0,3.2590064802207055e-05,3.2590064802207055e-05,0.0023273960687220097,0.14002800840280097,False,False,1,4,3,
104,0,left,0.0,0.0,3.2275175908580425e-05,3.2275175908580425e-05,0.0023273960687220097,0.1386750490563073,False,False,1,4,2,
105,1,right,0.0,0.0,3.2275175908580425e-05,3.2275175908580425e-05,0.0023273960687220097,0.1386750490563073,False,False,1,4,3,
106,0,left,0.0,0.0,3.196924226358533e-05,3.196924226358533e-05,0.0023273960687220097,0.13736056394868904,False,False,1,4,2,
107,1,right,0.0,0.0,3.196924226358533e-05,3.196924226358533e-05,0.0023273960687220097,0.13736056394868904,False,False,1,4,3,
108,0,left,0.0,0.0,3.167185059282929e-05,3.167185059282929e-05,0.0023273960687220097,0.13608276348795434,False,False,1,4,2,
109,1,right,0.0,0.0,3.167185059282929e-05,3.167185059282929e-05,0.0023273960687220097,0.13608276348795434,False,False,1,4,3,
110,0,left,0.0,0.0,3.138260217383504e-05,3.138260217383504e-05,0.0023273960687220097,0.13483997249264842,False,False,1,4,2,
111,1,right,0.0,0.0,3.138260217383504e-05,3.138260217383504e-05,0.0023273960687220097,0.13483997249264842,False,False,1,4,3,
112,0,left,0.0,0.0,3.110113902948797e-05,3.110113902948797e-05,0.0023273960687220097,0.1336306209562122,False,False,1,4,2,
113,1,right,0.0,0.0,3.110113902948797e-05,3.110113902948797e-05,0.0023273960687220097,0.1336306209562122,False,False,1,4,3,
114,0,left,0.0,0.0,3.082711482420564e-05,3.082711482420564e-05,0.0023273960687220097,0.13245323570650439,False,False,1,4,2,
115,1,right,0.0,0.0,3.082711482420564e-05,3.082711482420564e-05,0.0023273960687220097,0.13245323570650439,False,False,1,4,3,
116,0,left,0.0,0.0,3.0560209415853025e-05,3.0560209415853025e-05,0.0023273960687220097,0.13130643285972254,False,False,1,4,2,
117,1,right,0.0,0.0,3.0560209415853025e-05,3.0560209415853025e-05,0.0023273960687220097,0.13130643285972254,False,False,1,4,3,
118,0,left,0.0,0.0,3.0300117214210334e-05,3.0300117214210334e-05,0.0023273960687220097,0.13018891098082389,False,False,1,4,2,
119,1,right,0.0,0.0,3.0300117214210334e-05,3.0300117214210334e-05,0.0023273960687220097,0.13018891098082389,False,False,1,4,3,
120,0,left,0.0,0.0,3.0046553001739087e-05,3.0046553001739087e-05,0.0023273960687220097,0.12909944487358055,False,False,1,4,2,
121,1,right,0.0,0.0,3.0046553001739087e-05,3.0046553001739087e-05,0.0023273960687220097,0.12909944487358055,False,False,1,4,3,
122,0,left,0.0,0.0,2.9799254843965175e-05,2.9799254843965175e-05,0.0023273960687220097,0.12803687993289598,False,False,1,4,2,
123,1,right,0.0,0.0,2.9799254843965175e-05,2.9799254843965175e-05,0.0023273960687220097,0.12803687993289598,False,False,1,4,3,
124,0,left,0.0,0.0,2.955795789603144e-05,2.955795789603144e-05,0.0023273960687220097,0.1270001270001905,False,False,1,4,2,
125,1,right,0.0,0.0,2.955795789603144e-05,2.955795789603144e-05,0.0023273960687220097,0.1270001270001905,False,False,1,4,3,
126,0,left,0.0,0.0,2.9322435148060324e-05,2.9322435148060324e-05,0.0023273960687220097,0.1259881576697424,False,False,1,4,2,
127,1,right,0.0,0.0,2.9322435148060324e-05,2.9322435148060324e-05,0.0023273960687220097,0.1259881576697424,False,False,1,4,3,
128,0,left,0.0,0.0,2.909245085902512e-05,2.909245085902512e-05,0.0023273960687220097,0.125,False,False,1,4,2,
129,1,right,0.0,0.0,2.909245085902512e-05,2.909245085902512e-05,0.0023273960687220097,0.125,False,False,1,4,3,
130,0,left,0.0,0.0,2.8867795481346548e-05,2.8867795481346548e-05,0.0023273960687220097,0.12403473458920847,False,False,1,4,2,
131,1,right,0.0,0.0,2.8867795481346548e-05,2.8867795481346548e-05,0.0023273960687220097,0.12403473458920847,False,False,1,4,3,
132,0,left,0.0,0.0,2.8648265288211406e-05,2.8648265288211406e-05,0.0023273960687220097,0.12309149097933272,False,False,1,4,2,
133,1,right,0.0,0.0,2.8648265288211406e-05,2.8648265288211406e-05,0.0023273960687220097,0.12309149097933272,False,False,1,4,3,
134,0,left,0.0,0.0,2.843366819433868e-05,2.843366819433868e-05,0.0023273960687220097,0.12216944435630522,False,False,1,4,2,
135,1,right,0.0,0.0,2.843366819433868e-05,2.843366819433868e-05,0.0023273960687220097,0.12216944435630522,False,False,1,4,3,
136,0,left,0.0,0.0,2.822382375597954e-05,2.822382375597954e-05,0.0023273960687220097,0.12126781251816648,False,False,1,4,2,
137,1,right,0.0,0.0,2.822382375597954e-05,2.822382375597954e-05,0.0023273960687220097,0.12126781251816648,False,False,1,4,3,
138,0,left,0.0,0.0,2.8018557350151242e-05,2.8018557350151242e-05,0.0023273960687220097,0.1203858530857692,False,False,1,4,2,
139,1,right,0.0,0.0,2.8018557350151242e-05,2.8018557350151242e-05,0.0023273960687220097,0.1203858530857692,False,False,1,4,3,
140,0,left,0.0,0.0,2.7817703085020185e-05,2.7817703085020185e-05,0.0023273960687220097,0.11952286093343936,False,False,1,4,2,
141,1,right,0.0,0.0,2.7817703085020185e-05,2.7817703085020185e-05,0.0023273960687220097,0.11952286093343936,False,False,1,4,3,
142,0,left,0.0,0.0,2.7621109620667997e-05,2.7621109620667997e-05,0.0023273960687220097,0.11867816581938533,False,False,1,4,2,
143,1,right,0.0,0.0,2.7621109620667997e-05,2.7621109620667997e-05,0.0023273960687220097,0.11867816581938533,False,False,1,4,3,
144,0,left,0.0,0.0,2.7428625617176295e-05,2.7428625617176295e-05,0.0023273960687220097,0.11785113019775793,False,False,1,4,2,
145,1,right,0.0,0.0,2.7428625617176295e-05,2.7428625617176295e-05,0.0023273960687220097,0.11785113019775793,False,False,1,4,3,
146,0,left,0.0,0.0,2.7240111376158896e-05,2.7240111376158896e-05,0.0023273960687220097,0.11704114719613057,False,False,1,4,2,
147,1,right,0.0,0.0,2.7240111376158896e-05,2.7240111376158896e-05,0.0023273960687220097,0.11704114719613057,False,False,1,4,3,
148,0,left,0.0,0.0,2.7055430109612644e-05,2.7055430109612644e-05,0.0023273960687220097,0.11624763874381928,False,False,1,4,2,
149,1,right,0.0,0.0,2.7055430109612644e-05,2.7055430109612644e-05,0.0023273960687220097,0.11624763874381928,False,False,1,4,3,
150,0,left,0.0,0.0,2.687445376068354e-05,2.687445376068354e-05,0.0023273960687220097,0.11547005383792514,False,False,1,4,2,
151,1,right,0.0,0.0,2.687445376068354e-05,2.687445376068354e-05,0.0023273960687220097,0.11547005383792514,False,False,1,4,3,
152,0,left,0.0,0.0,2.66970630036667e-05,2.66970630036667e-05,0.0023273960687220097,0.11470786693528087,False,False,1,4,2,
153,1,right,0.0,0.0,2.66970630036667e-05,2.66970630036667e-05,0.0023273960687220097,0.11470786693528087,False,False,1,4,3,
154,0,left,0.0,0.0,2.6523141423240306e-05,2.6523141423240306e-05,0.0023273960687220097,0.11396057645963795,False,False,1,4,2,
155,1,right,0.0,0.0,2.6523141423240306e-05,2.6523141423240306e-05,0.0023273960687220097,0.11396057645963795,False,False,1,4,3,
156,0,left,0.0,0.0,2.635256969369948e-05,2.635256969369948e-05,0.0023273960687220097,0.11322770341445956,False,False,1,4,2,
157,1,right,0.0,0.0,2.635256969369948e-05,2.635256969369948e-05,0.0023273960687220097,0.11322770341445956,False,False,1,4,3,
158,0,left,0.0,0.0,2.6185251772403718e-05,2.6185251772403718e-05,0.0023273960687220097,0.1125087900926024,False,False,1,4,2,
159,1,right,0.0,0.0,2.6185251772403718e-05,2.6185251772403718e-05,0.0023273960687220097,0.1125087900926024,False,False,1,4,3,
160,0,left,0.0,0.0,2.6021079975180328e-05,2.6021079975180328e-05,0.0023273960687220097,0.11180339887498948,False,False,1,4,2,
161,1,right,0.0,0.0,2.6021079975180328e-05,2.6021079975180328e-05,0.0023273960687220097,0.11180339887498948,False,False,1,4,3,
162,0,left,0.0,0.0,2.585995534900576e-05,2.585995534900576e-05,0.0023273960687220097,0.1111111111111111,False,False,1,4,2,
163,1,right,0.0,0.0,2.585995534900576e-05,2.585995534900576e-05,0.0023273960687220097,0.1111111111111111,False,False,1,4,3,
164,0,left,0.0,0.0,2.570179058238864e-05,2.570179058238864e-05,0.0023273960687220097,0.11043152607484653,False,False,1,4,2,
165,1,right,0.0,0.0,2.570179058238864e-05,2.570179058238864e-05,0.0023273960687220097,0.11043152607484653,False,False,1,4,3,
166,0,left,0.0,0.0,2.554649254307151e-05,2.554649254307151e-05,0.0023273960687220097,0.10976425998969035,False,False,1,4,2,
167,1,right,0.0,0.0,2.554649254307151e-05,2.554649254307151e-05,0.0023273960687220097,0.10976425998969035,False,False,1,4,3,
168,0,left,0.0,0.0,2.5393973919562997e-05,2.5393973919562997e-05,0.0023273960687220097,0.1091089451179962,False,False,1,4,2,
169,1,right,0.0,0.0,2.5393973919562997e-05,2.5393973919562997e-05,0.0023273960687220097,0.1091089451179962,False,False,1,4,3,
170,0,left,0.0,0.0,2.524415613152087e-05,2.524415613152087e-05,0.0023273960687220097,0.10846522890932808,False,False,1,4,2,
171,1,right,0.0,0.0,2.524415613152087e-05,2.524415613152087e-05,0.0023273960687220097,0.10846522890932808,False,False,1,4,3,
172,0,left,0.0,0.0,2.5096957688219846e-05,2.5096957688219846e-05,0.0023273960687220097,0.10783277320343841,False,False,1,4,2,
173,1,right,0.0,0.0,2.5096957688219846e-05,2.5096957688219846e-05,0.0023273960687220097,0.10783277320343841,False,False,1,4,3,
174,0,left,0.0,0.0,2.495230583008379e-05,2.495230583008379e-05,0.0023273960687220097,0.10721125348377948,False,False,1,4,2,
175,1,right,0.0,0.0,2.495230583008379e-05,2.495230583008379e-05,0.0023273960687220097,0.10721125348377948,False,False,1,4,3,
176,0,left,0.0,0.0,2.4810124887153507e-05,2.4810124887153507e-05,0.0023273960687220097,0.10660035817780521,False,False,1,4,2,
177,1,right,0.0,0.0,2.4810124887153507e-05,2.4810124887153507e-05,0.0023273960687220097,0.10660035817780521,False,False,1,4,3,
178,0,left,0.0,0.0,2.4670350831002e-05,2.4670350831002e-05,0.0023273960687220097,0.105999788000636,False,False,1,4,2,
179,1,right,0.0,0.0,2.4670350831002e-05,2.4670350831002e-05,0.0023273960687220097,0.105999788000636,False,False,1,4,3,
180,0,left,0.0,0.0,2.4532907991670073e-05,2.4532907991670073e-05,0.0023273960687220097,0.10540925533894598,False,False,1,4,2,
181,1,right,0.0,0.0,2.4532907991670073e-05,2.4532907991670073e-05,0.0023273960687220097,0.10540925533894598,False,False,1,4,3,
182,0,left,0.0,0.0,2.4397739616688343e-05,2.4397739616688343e-05,0.0023273960687220097,0.10482848367219183,False,False,1,4,2,
183,1,right,0.0,0.0,2.4397739616688343e-05,2.4397739616688343e-05,0.0023273960687220097,0.10482848367219183,False,False,1,4,3,
184,0,left,0.0,0.0,2.4264780222438276e-05,2.4264780222438276e-05,0.0023273960687220097,0.10425720702853739,False,False,1,4,2,
185,1,right,0.0,0.0,2.4264780222438276e-05,2.4264780222438276e-05,0.0023273960687220097,0.10425720702853739,False,False,1,4,3,
186,0,left,0.0,0.0,2.4133973056450486e-05,2.4133973056450486e-05,0.0023273960687220097,0.10369516947304253,False,False,1,4,2,
187,1,right,0.0,0.0,2.4133973056450486e-05,2.4133973056450486e-05,0.0023273960687220097,0.10369516947304253,False,False,1,4,3,
188,0,left,0.0,0.0,2.4005258455872536e-05,2.4005258455872536e-05,0.0023273960687220097,0.10314212462587934,False,False,1,4,2,
189,1,right,0.0,0.0,2.4005258455872536e-05,2.4005258455872536e-05,0.0023273960687220097,0.10314212462587934,False,False,1,4,3,
190,0,left,0.0,0.0,2.3878579668235034e-05,2.3878579668235034e-05,0.0023273960687220097,0.10259783520851541,False,False,1,4,2,
191,1,right,0.0,0.0,2.3878579668235034e-05,2.3878579668235034e-05,0.0023273960687220097,0.10259783520851541,False,False,1,4,3,
192,0,left,0.0,0.0,2.3753887217026207e-05,2.3753887217026207e-05,0.0023273960687220097,0.10206207261596577,False,False,1,4,2,
193,1,right,0.0,0.0,2.3753887217026207e-05,2.3753887217026207e-05,0.0023273960687220097,0.10206207261596577,False,False,1,4,3,
194,0,left,0.0,0.0,2.3631127260159704e-05,2.3631127260159704e-05,0.0023273960687220097,0.10153461651336192,False,False,1,4,2,
195,1,right,0.0,0.0,2.3631127260159704e-05,2.3631127260159704e-05,0.0023273960687220097,0.10153461651336192,False,False,1,4,3,
196,0,left,0.0,0.0,2.351025032112375e-05,2.351025032112375e-05,0.0023273960687220097,0.10101525445522107,False,False,1,4,2,
197,1,right,0.0,0.0,2.351025032112375e-05,2.351025032112375e-05,0.0023273960687220097,0.10101525445522107,False,False,1,4,3,
198,0,left,0.0,0.0,2.339120983378962e-05,2.339120983378962e-05,0.0023273960687220097,0.10050378152592121,False,False,1,4,2,
199,1,right,0.0,0.0,2.339120983378962e-05,2.339120983378962e-05,0.0023273960687220097,0.10050378152592121,False,False,1,4,3,
200,0,left,0.0,0.0,2.32739606872201e-05,2.32739606872201e-05,0.0023273960687220097,0.1,False,False,1,4,2,
201,1,right,0.0,0.0,2.32739606872201e-05,2.32739606872201e-05,0.0023273960687220097,0.1,False,False,1,4,3,
202,0,left,0.0,0.0,2.3158456315286458e-05,2.3158456315286458e-05,0.0023273960687220097,0.09950371902099892,False,False,1,4,2,
203,1,right,0.0,0.0,2.3158456315286458e-05,2.3158456315286458e-05,0.0023273960687220097,0.09950371902099892,False,False,1,4,3,
204,0,left,0.0,0.0,2.304465451743454e-05,2.304465451743454e-05,0.0023273960687220097,0.09901475429766744,False,False,1,4,2,
205,1,right,0.0,0.0,2.304465451743454e-05,2.304465451743454e-05,0.0023273960687220097,0.09901475429766744,False,False,1,4,3,
206,0,left,0.0,0.0,2.293251600349322e-05,2.293251600349322e-05,0.0023273960687220097,0.09853292781642932,False,False,1,4,2,
207,1,right,0.0,0.0,2.293251600349322e-05,2.293251600349322e-05,0.0023273960687220097,0.09853292781642932,False,False,1,4,3,
208,0,left,0.0,0.0,2.2821995662525298e-05,2.2821995662525298e-05,0.0023273960687220097,0.09805806756909202,False,False,1,4,2,
