step,action,action_name,reward,done,truncated,agent_x,agent_y,agent_dir,carrying
173,4,drop,0.0,False,False,1,9,0,
174,4,drop,0.0,False,False,1,9,0,
175,4,drop,0.0,False,False,1,9,0,
176,4,drop,0.0,False,False,1,9,0,
177,4,drop,0.0,False,False,1,9,0,
178,4,drop,0.0,False,False,1,9,0,
179,4,drop,0.0,False,False,1,9,0,
180,4,drop,0.0,False,False,1,9,0,
181,4,drop,0.0,False,False,1,9,0,
182,4,drop,0.0,False,False,1,9,0,
183,4,drop,0.0,False,False,1,9,0,
184,4,drop,0.0,False,False,1,9,0,
185,4,drop,0.0,False,False,1,9,0,
186,4,drop,0.0,False,False,1,9,0,
187,4,drop,0.0,False,False,1,9,0,
188,4,drop,0.0,False,False,1,9,0,
189,4,drop,0.0,False,False,1,9,0,
190,4,drop,0.0,False,False,1,9,0,
191,4,drop,0.0,False,False,1,9,0,
192,4,drop,0.0,False,False,1,9,0,
193,4,drop,0.0,False,False,1,9,0,
194,4,drop,0.0,False,False,1,9,0,
195,4,drop,0.0,False,False,1,9,0,
196,4,drop,0.0,False,False,1,9,0,
197,4,drop,0.0,False,False,1,9,0,
198,4,drop,0.0,False,False,1,9,0,
199,4,drop,0.0,False,False,1,9,0,
200,4,drop,0.0,False,False,1,9,0,
201,4,drop,0.0,False,False,1,9,0,
202,4,drop,0.0,False,False,1,9,0,
203,4,drop,0.0,False,False,1,9,0,
204,4,drop,0.0,False,False,1,9,0,
205,4,drop,0.0,False,False,1,9,0,
206,4,drop,0.0,False,False,1,9,0,
207,4,drop,0.0,False,False,1,9,0,
208,4,drop,0.0,False,False,1,9,0,
209,4,drop,0.0,False,False,1,9,0,
210,4,drop,0.0,False,False,1,9,0,
211,4,drop,0.0,False,False,1,9,0,
212,4,drop,0.0,False,False,1,9,0,
213,4,drop,0.0,False,False,1,9,0,
214,4,drop,0.0,False,False,1,9,0,
215,4,drop,0.0,False,False,1,9,0,
216,4,drop,0.0,False,False,1,9,0,
217,4,drop,0.0,False,False,1,9,0,
218,4,drop,0.0,False,False,1,9,0,
219,4,drop,0.0,False,False,1,9,0,
220,4,drop,0.0,False,False,1,9,0,
221,4,drop,0.0,False,False,1,9,0,
222,4,drop,0.0,False,False,1,9,0,
223,4,drop,0.0,False,False,1,9,0,
224,4,drop,0.0,False,False,1,9,0,
225,4,drop,0.0,False,False,1,9,0,
226,4,drop,0.0,False,False,1,9,0,
227,4,drop,0.0,False,False,1,9,0,
228,4,drop,0.0,False,False,1,9,0,
229,4,drop,0.0,False,False,1,9,0,
230,4,drop,0.0,False,False,1,9,0,
231,4,drop,0.0,False,False,1,9,0,
232,4,drop,0.0,False,False,1,9,0,
233,4,drop,0.0,False,False,1,9,0,
234,4,drop,0.0,False,False,1,9,0,
235,4,drop,0.0,False,False,1,9,0,
236,4,drop,0.0,False,False,1,9,0,
237,4,drop,0.0,False,False,1,9,0,
238,4,drop,0.0,False,False,1,9,0,
239,4,drop,0.0,False,False,1,9,0,
240,4,drop,0.0,False,False,1,9,0,
241,4,drop,0.0,False,False,1,9,0,
242,4,drop,0.0,False,False,1,9,0,
243,4,drop,0.0,False,False,1,9,0,
244,4,drop,0.0,False,False,1,9,0,
245,4,drop,0.0,False,False,1,9,0,
246,4,drop,0.0,False,False,1,9,0,
247,4,drop,0.0,False,False,1,9,0,
248,4,drop,0.0,False,False,1,9,0,
249,4,drop,0.0,False,False,1,9,0,
250,4,drop,0.0,False,False,1,9,0,
251,4,drop,0.0,False,False,1,9,0,
252,4,drop,0.0,False,False,1,9,0,
253,4,drop,0.0,False,False,1,9,0,
254,4,drop,0.0,False,False,1,9,0,
255,4,drop,0.0,False,False,1,9,0,
256,4,drop,0.0,False,False,1,9,0,
257,4,drop,0.0,False,False,1,9,0,
258,4,drop,0.0,False,False,1,9,0,
259,4,drop,0.0,False,False,1,9,0,
260,4,drop,0.0,False,False,1,9,0,
261,4,drop,0.0,False,False,1,9,0,
262,4,drop,0.0,False,False,1,9,0,
263,4,drop,0.0,False,False,1,9,0,
264,4,drop,0.0,False,False,1,9,0,
265,4,drop,0.0,False,False,1,9,0,
266,4,drop,0.0,False,False,1,9,0,
267,4,drop,0.0,False,False,1,9,0,
268,4,drop,0.0,False,False,1,9,0,
269,4,drop,0.0,False,False,1,9,0,
270,4,drop,0.0,False,False,1,9,0,
271,4,drop,0.0,False,False,1,9,0,
272,4,drop,0.0,False,False,1,9,0,
273,4,drop,0.0,False,False,1,9,0,
274,4,drop,0.0,False,False,1,9,0,
275,4,drop,0.0,False,False,1,9,0,
276,4,drop,0.0,False,False,1,9,0,
277,4,drop,0.0,False,False,1,9,0,
278,4,drop,0.0,False,False,1,9,0,
279,4,drop,0.0,False,False,1,9,0,
280,4,drop,0.0,False,False,1,9,0,
281,4,drop,0.0,False,False,1,9,0,
282,4,drop,0.0,False,False,1,9,0,
283,4,drop,0.0,False,False,1,9,0,
284,4,drop,0.0,False,False,1,9,0,
285,4,drop,0.0,False,False,1,9,0,
286,4,drop,0.0,False,False,1,9,0,
287,4,drop,0.0,False,False,1,9,0,
288,4,drop,0.0,False,False,1,9,0,
289,4,drop,0.0,False,False,1,9,0,
290,4,drop,0.0,False,False,1,9,0,
291,4,drop,0.0,False,False,1,9,0,
292,4,drop,0.0,False,False,1,9,0,
293,4,drop,0.0,False,False,1,9,0,
294,4,drop,0.0,False,False,1,9,0,
295,4,drop,0.0,False,False,1,9,0,
296,4,drop,0.0,False,False,1,9,0,
297,4,drop,0.0,False,False,1,9,0,
298,4,drop,0.0,False,False,1,9,0,
299,4,drop,0.0,False,False,1,9,0,
300,4,drop,0.0,False,False,1,9,0,
301,4,drop,0.0,False,False,1,9,0,
302,4,drop,0.0,False,False,1,9,0,
303,4,drop,0.0,False,False,1,9,0,
304,4,drop,0.0,False,False,1,9,0,
305,4,drop,0.0,False,False,1,9,0,
306,4,drop,0.0,False,False,1,9,0,
307,4,drop,0.0,False,False,1,9,0,
308,4,drop,0.0,False,False,1,9,0,
309,4,drop,0.0,False,False,1,9,0,
310,4,drop,0.0,False,False,1,9,0,
311,4,drop,0.0,False,False,1,9,0,
312,4,drop,0.0,False,False,1,9,0,
313,4,drop,0.0,False,False,1,9,0,
314,4,drop,0.0,False,False,1,9,0,
315,4,drop,0.0,False,False,1,9,0,
316,4,drop,0.0,False,False,1,9,0,
317,4,drop,0.0,False,False,1,9,0,
318,4,drop,0.0,False,False,1,9,0,
319,4,drop,0.0,False,False,1,9,0,
320,4,drop,0.0,False,False,1,9,0,
321,4,drop,0.0,False,False,1,9,0,
322,4,drop,0.0,False,False,1,9,0,
323,4,drop,0.0,False,False,1,9,0,
324,4,drop,0.0,False,False,1,9,0,
325,4,drop,0.0,False,False,1,9,0,
326,4,drop,0.0,False,False,1,9,0,
327,4,drop,0.0,False,False,1,9,0,
328,4,drop,0.0,False,False,1,9,0,
329,4,drop,0.0,False,False,1,9,0,
330,4,drop,0.0,False,False,1,9,0,
331,4,drop,0.0,False,False,1,9,0,
332,4,drop,0.0,False,False,1,9,0,
333,4,drop,0.0,False,False,1,9,0,
334,4,drop,0.0,False,False,1,9,0,
335,4,drop,0.0,False,False,1,9,0,
336,4,drop,0.0,False,False,1,9,0,
337,4,drop,0.0,False,False,1,9,0,
338,4,drop,0.0,False,False,1,9,0,
339,4,drop,0.0,False,False,1,9,0,
340,4,drop,0.0,False,False,1,9,0,
341,4,drop,0.0,False,False,1,9,0,
342,4,drop,0.0,False,False,1,9,0,
343,4,drop,0.0,False,False,1,9,0,
344,4,drop,0.0,False,False,1,9,0,
345,4,drop,0.0,False,False,1,9,0,
346,4,drop,0.0,False,False,1,9,0,
347,4,drop,0.0,False,False,1,9,0,
348,4,drop,0.0,False,False,1,9,0,
349,4,drop,0.0,False,False,1,9,0,
350,4,drop,0.0,False,False,1,9,0,
351,4,drop,0.0,False,False,1,9,0,
352,4,drop,0.0,False,False,1,9,0,
353,4,drop,0.0,False,False,1,9,0,
354,4,drop,0.0,False,False,1,9,0,
355,4,drop,0.0,False,False,1,9,0,
356,4,drop,0.0,False,False,1,9,0,
357,4,drop,0.0,False,False,1,9,0,
358,4,drop,0.0,False,False,1,9,0,
359,4,drop,0.0,False,False,1,9,0,
360,4,drop,0.0,False,False,1,9,0,
361,4,drop,0.0,False,False,1,9,0,
362,4,drop,0.0,False,False,1,9,0,
363,4,drop,0.0,False,False,1,9,0,
364,4,drop,0.0,False,False,1,9,0,
365,4,drop,0.0,False,False,1,9,0,
366,4,drop,0.0,False,False,1,9,0,
367,4,drop,0.0,False,False,1,9,0,
368,4,drop,0.0,False,False,1,9,0,
369,4,drop,0.0,False,False,1,9,0,
370,4,drop,0.0,False,False,1,9,0,
371,4,drop,0.0,False,False,1,9,0,
372,4,drop,0.0,False,False,1,9,0,
373,4,drop,0.0,False,False,1,9,0,
374,4,drop,0.0,False,False,1,9,0,
375,4,drop,0.0,False,False,1,9,0,
376,4,drop,0.0,False,False,1,9,0,
377,4,drop,0.0,False,False,1,9,0,
378,4,drop,0.0,False,False,1,9,0,
379,4,drop,0.0,False,False,1,9,0,
380,4,drop,0.0,False,False,1,9,0,
381,4,drop,0.0,False,False,1,9,0,
382,4,drop,0.0,False,False,1,9,0,
383,4,drop,0.0,False,False,1,9,0,
384,4,drop,0.0,False,False,1,9,0,
385,4,drop,0.0,False,False,1,9,0,
386,4,drop,0.0,False,False,1,9,0,
387,4,drop,0.0,False,False,1,9,0,
388,4,drop,0.0,False,False,1,9,0,
389,4,drop,0.0,False,False,1,9,0,
390,4,drop,0.0,False,False,1,9,0,
391,4,drop,0.0,False,False,1,9,0,
392,4,drop,0.0,False,False,1,9,0,
393,4,drop,0.0,False,False,1,9,0,
394,4,drop,0.0,False,False,1,9,0,
395,4,drop,0.0,False,False,1,9,0,
396,4,drop,0.0,False,False,1,9,0,
397,4,drop,0.0,False,False,1,9,0,
398,4,drop,0.0,False,False,1,9,0,
399,4,drop,0.0,False,False,1,9,0,
400,4,drop,0.0,False,False,1,9,0,
401,4,drop,0.0,False,False,1,9,0,
402,4,drop,0.0,False,False,1,9,0,
403,4,drop,0.0,False,False,1,9,0,
404,4,drop,0.0,False,False,1,9,0,
405,4,drop,0.0,False,False,1,9,0,
406,4,drop,0.0,False,False,1,9,0,
407,4,drop,0.0,False,False,1,9,0,
408,4,drop,0.0,False,False,1,9,0,
409,4,drop,0.0,False,False,1,9,0,
410,4,drop,0.0,False,False,1,9,0,
411,4,drop,0.0,False,False,1,9,0,
412,4,drop,0.0,False,False,1,9,0,
413,4,drop,0.0,False,False,1,9,0,
414,4,drop,0.0,False,False,1,9,0,
415,4,drop,0.0,False,False,1,9,0,
416,4,drop,0.0,False,False,1,9,0,
417,4,drop,0.0,False,False,1,9,0,
418,4,drop,0.0,False,False,1,9,0,
419,4,drop,0.0,False,False,1,9,0,
420,4,drop,0.0,False,False,1,9,0,
421,4,drop,0.0,False,False,1,9,0,
422,4,drop,0.0,False,False,1,9,0,
423,4,drop,0.0,False,False,1,9,0,
424,4,drop,0.0,False,False,1,9,0,
425,4,drop,0.0,False,False,1,9,0,
426,4,drop,0.0,False,False,1,9,0,
427,4,drop,0.0,False,False,1,9,0,
428,4,drop,0.0,False,False,1,9,0,
429,4,drop,0.0,False,False,1,9,0,
430,4,drop,0.0,False,False,1,9,0,
431,4,drop,0.0,False,False,1,9,0,
432,4,drop,0.0,False,False,1,9,0,
433,4,drop,0.0,False,False,1,9,0,
434,4,drop,0.0,False,False,1,9,0,
435,4,drop,0.0,False,False,1,9,0,
436,4,drop,0.0,False,False,1,9,0,
437,4,drop,0.0,False,False,1,9,0,
438,4,drop,0.0,False,False,1,9,0,
439,4,drop,0.0,False,False,1,9,0,
440,4,drop,0.0,False,False,1,9,0,
441,4,drop,0.0,False,False,1,9,0,
442,4,drop,0.0,False,False,1,9,0,
443,4,drop,0.0,False,False,1,9,0,
444,4,drop,0.0,False,False,1,9,0,
445,4,drop,0.0,False,False,1,9,0,
446,4,drop,0.0,False,False,1,9,0,
447,4,drop,0.0,False,False,1,9,0,
448,4,drop,0.0,False,False,1,9,0,
449,4,drop,0.0,False,False,1,9,0,
450,4,drop,0.0,False,False,1,9,0,
451,4,drop,0.0,False,False,1,9,0,
452,4,drop,0.0,False,False,1,9,0,
453,4,drop,0.0,False,False,1,9,0,
454,4,drop,0.0,False,False,1,9,0,
455,4,drop,0.0,False,False,1,9,0,
456,4,drop,0.0,False,False,1,9,0,
457,4,drop,0.0,False,False,1,9,0,
458,4,drop,0.0,False,False,1,9,0,
459,4,drop,0.0,False,False,1,9,0,
460,4,drop,0.0,False,False,1,9,0,
461,4,drop,0.0,False,False,1,9,0,
462,4,drop,0.0,False,False,1,9,0,
463,4,drop,0.0,False,False,1,9,0,
464,4,drop,0.0,False,False,1,9,0,
465,4,drop,0.0,False,False,1,9,0,
466,4,drop,0.0,False,False,1,9,0,
467,4,drop,0.0,False,False,1,9,0,
468,4,drop,0.0,False,False,1,9,0,
469,4,drop,0.0,False,False,1,9,0,
470,4,drop,0.0,False,False,1,9,0,
471,4,drop,0.0,False,False,1,9,0,
472,4,drop,0.0,False,False,1,9,0,
473,4,drop,0.0,False,False,1,9,0,
474,4,drop,0.0,False,False,1,9,0,
475,4,drop,0.0,False,False,1,9,0,
476,4,drop,0.0,False,False,1,9,0,
477,4,drop,0.0,False,False,1,9,0,
478,4,drop,0.0,False,False,1,9,0,
479,4,drop,0.0,False,False,1,9,0,
480,4,drop,0.0,False,False,1,9,0,
481,4,drop,0.0,False,False,1,9,0,
482,4,drop,0.0,False,False,1,9,0,
483,4,drop,0.0,False,False,1,9,0,
484,4,drop,0.0,False,False,1,9,0,
485,4,drop,0.0,False,False,1,9,0,
486,4,drop,0.0,False,False,1,9,0,
487,4,drop,0.0,False,False,1,9,0,
488,4,drop,0.0,False,False,1,9,0,
489,4,drop,0.0,False,False,1,9,0,
490,4,drop,0.0,False,False,1,9,0,
491,4,drop,0.0,False,False,1,9,0,
492,4,drop,0.0,False,False,1,9,0,
493,4,drop,0.0,False,False,1,9,0,
494,4,drop,0.0,False,False,1,9,0,
495,4,drop,0.0,False,False,1,9,0,
496,4,drop,0.0,False,False,1,9,0,
497,4,drop,0.0,False,False,1,9,0,
498,4,drop,0.0,False,False,1,9,0,
499,4,drop,0.0,False,False,1,9,0,
500,4,drop,0.0,False,False,1,9,0,
