step,action,action_name,reward,done,truncated,agent_x,agent_y,agent_dir,carrying
93,3,pickup,0.0,False,False,1,10,1,
94,3,pickup,0.0,False,False,1,10,1,
95,3,pickup,0.0,False,False,1,10,1,
96,3,pickup,0.0,False,False,1,10,1,
97,3,pickup,0.0,False,False,1,10,1,
98,3,pickup,0.0,False,False,1,10,1,
99,3,pickup,0.0,False,False,1,10,1,
100,3,pickup,0.0,False,False,1,10,1,
101,3,pickup,0.0,False,False,1,10,1,
102,3,pickup,0.0,False,False,1,10,1,
103,3,pickup,0.0,False,False,1,10,1,
104,3,pickup,0.0,False,False,1,10,1,
105,3,pickup,0.0,False,False,1,10,1,
106,3,pickup,0.0,False,False,1,10,1,
107,3,pickup,0.0,False,False,1,10,1,
108,3,pickup,0.0,False,False,1,10,1,
109,3,pickup,0.0,False,False,1,10,1,
110,3,pickup,0.0,False,False,1,10,1,
111,3,pickup,0.0,False,False,1,10,1,
112,3,pickup,0.0,False,False,1,10,1,
113,3,pickup,0.0,False,False,1,10,1,
114,3,pickup,0.0,False,False,1,10,1,
115,3,pickup,0.0,False,False,1,10,1,
116,3,pickup,0.0,False,False,1,10,1,
117,3,pickup,0.0,False,False,1,10,1,
118,3,pickup,0.0,False,False,1,10,1,
119,3,pickup,0.0,False,False,1,10,1,
120,3,pickup,0.0,False,False,1,10,1,
121,3,pickup,0.0,False,False,1,10,1,
122,3,pickup,0.0,False,False,1,10,1,
123,3,pickup,0.0,False,False,1,10,1,
124,3,pickup,0.0,False,False,1,10,1,
125,3,pickup,0.0,False,False,1,10,1,
126,3,pickup,0.0,False,False,1,10,1,
127,3,pickup,0.0,False,False,1,10,1,
128,3,pickup,0.0,False,False,1,10,1,
129,3,pickup,0.0,False,False,1,10,1,
130,3,pickup,0.0,False,False,1,10,1,
131,3,pickup,0.0,False,False,1,10,1,
132,3,pickup,0.0,False,False,1,10,1,
133,3,pickup,0.0,False,False,1,10,1,
134,3,pickup,0.0,False,False,1,10,1,
135,3,pickup,0.0,False,False,1,10,1,
136,3,pickup,0.0,False,False,1,10,1,
137,3,pickup,0.0,False,False,1,10,1,
138,3,pickup,0.0,False,False,1,10,1,
139,3,pickup,0.0,False,False,1,10,1,
140,3,pickup,0.0,False,False,1,10,1,
141,3,pickup,0.0,False,False,1,10,1,
142,3,pickup,0.0,False,False,1,10,1,
143,3,pickup,0.0,False,False,1,10,1,
144,3,pickup,0.0,False,False,1,10,1,
145,3,pickup,0.0,False,False,1,10,1,
146,3,pickup,0.0,False,False,1,10,1,
147,3,pickup,0.0,False,False,1,10,1,
148,3,pickup,0.0,False,False,1,10,1,
149,3,pickup,0.0,False,False,1,10,1,
150,3,pickup,0.0,False,False,1,10,1,
151,3,pickup,0.0,False,False,1,10,1,
152,3,pickup,0.0,False,False,1,10,1,
153,3,pickup,0.0,False,False,1,10,1,
154,3,pickup,0.0,False,False,1,10,1,
155,3,pickup,0.0,False,False,1,10,1,
156,3,pickup,0.0,False,False,1,10,1,
157,3,pickup,0.0,False,False,1,10,1,
158,3,pickup,0.0,False,False,1,10,1,
159,3,pickup,0.0,False,False,1,10,1,
160,3,pickup,0.0,False,False,1,10,1,
161,3,pickup,0.0,False,False,1,10,1,
162,3,pickup,0.0,False,False,1,10,1,
163,3,pickup,0.0,False,False,1,10,1,
164,3,pickup,0.0,False,False,1,10,1,
165,3,pickup,0.0,False,False,1,10,1,
166,3,pickup,0.0,False,False,1,10,1,
167,3,pickup,0.0,False,False,1,10,1,
168,3,pickup,0.0,False,False,1,10,1,
169,3,pickup,0.0,False,False,1,10,1,
170,3,pickup,0.0,False,False,1,10,1,
171,3,pickup,0.0,False,False,1,10,1,
172,3,pickup,0.0,False,False,1,10,1,
173,3,pickup,0.0,False,False,1,10,1,
174,3,pickup,0.0,False,False,1,10,1,
175,3,pickup,0.0,False,False,1,10,1,
176,3,pickup,0.0,False,False,1,10,1,
177,3,pickup,0.0,False,False,1,10,1,
178,3,pickup,0.0,False,False,1,10,1,
179,3,pickup,0.0,False,False,1,10,1,
180,3,pickup,0.0,False,False,1,10,1,
181,3,pickup,0.0,False,False,1,10,1,
182,3,pickup,0.0,False,False,1,10,1,
183,3,pickup,0.0,False,False,1,10,1,
184,3,pickup,0.0,False,False,1,10,1,
185,3,pickup,0.0,False,False,1,10,1,
186,3,pickup,0.0,False,False,1,10,1,
187,3,pickup,0.0,False,False,1,10,1,
188,3,pickup,0.0,False,False,1,10,1,
189,3,pickup,0.0,False,False,1,10,1,
190,3,pickup,0.0,False,False,1,10,1,
191,3,pickup,0.0,False,False,1,10,1,
192,3,pickup,0.0,False,False,1,10,1,
193,3,pickup,0.0,False,False,1,10,1,
194,3,pickup,0.0,False,False,1,10,1,
195,3,pickup,0.0,False,False,1,10,1,
196,3,pickup,0.0,False,False,1,10,1,
197,3,pickup,0.0,False,False,1,10,1,
198,3,pickup,0.0,False,False,1,10,1,
199,3,pickup,0.0,False,False,1,10,1,
200,3,pickup,0.0,False,False,1,10,1,
201,3,pickup,0.0,False,False,1,10,1,
202,3,pickup,0.0,False,False,1,10,1,
203,3,pickup,0.0,False,False,1,10,1,
204,3,pickup,0.0,False,False,1,10,1,
205,3,pickup,0.0,False,False,1,10,1,
206,3,pickup,0.0,False,False,1,10,1,
207,3,pickup,0.0,False,False,1,10,1,
208,3,pickup,0.0,False,False,1,10,1,
209,3,pickup,0.0,False,False,1,10,1,
210,3,pickup,0.0,False,False,1,10,1,
211,3,pickup,0.0,False,False,1,10,1,
212,3,pickup,0.0,False,False,1,10,1,
213,3,pickup,0.0,False,False,1,10,1,
214,3,pickup,0.0,False,False,1,10,1,
215,3,pickup,0.0,False,False,1,10,1,
216,3,pickup,0.0,False,False,1,10,1,
217,3,pickup,0.0,False,False,1,10,1,
218,3,pickup,0.0,False,False,1,10,1,
219,3,pickup,0.0,False,False,1,10,1,
220,3,pickup,0.0,False,False,1,10,1,
221,3,pickup,0.0,False,False,1,10,1,
222,3,pickup,0.0,False,False,1,10,1,
223,3,pickup,0.0,False,False,1,10,1,
224,3,pickup,0.0,False,False,1,10,1,
225,3,pickup,0.0,False,False,1,10,1,
226,3,pickup,0.0,False,False,1,10,1,
227,3,pickup,0.0,False,False,1,10,1,
228,3,pickup,0.0,False,False,1,10,1,
229,3,pickup,0.0,False,False,1,10,1,
230,3,pickup,0.0,False,False,1,10,1,
231,3,pickup,0.0,False,False,1,10,1,
232,3,pickup,0.0,False,False,1,10,1,
233,3,pickup,0.0,False,False,1,10,1,
234,3,pickup,0.0,False,False,1,10,1,
235,3,pickup,0.0,False,False,1,10,1,
236,3,pickup,0.0,False,False,1,10,1,
237,3,pickup,0.0,False,False,1,10,1,
238,3,pickup,0.0,False,False,1,10,1,
239,3,pickup,0.0,False,False,1,10,1,
240,3,pickup,0.0,False,False,1,10,1,
241,3,pickup,0.0,False,False,1,10,1,
242,3,pickup,0.0,False,False,1,10,1,
243,3,pickup,0.0,False,False,1,10,1,
244,3,pickup,0.0,False,False,1,10,1,
245,3,pickup,0.0,False,False,1,10,1,
246,3,pickup,0.0,False,False,1,10,1,
247,3,pickup,0.0,False,False,1,10,1,
248,3,pickup,0.0,False,False,1,10,1,
249,3,pickup,0.0,False,False,1,10,1,
250,3,pickup,0.0,False,False,1,10,1,
251,3,pickup,0.0,False,False,1,10,1,
252,3,pickup,0.0,False,False,1,10,1,
253,3,pickup,0.0,False,False,1,10,1,
254,3,pickup,0.0,False,False,1,10,1,
255,3,pickup,0.0,False,False,1,10,1,
256,3,pickup,0.0,False,False,1,10,1,
257,3,pickup,0.0,False,False,1,10,1,
258,3,pickup,0.0,False,False,1,10,1,
259,3,pickup,0.0,False,False,1,10,1,
260,3,pickup,0.0,False,False,1,10,1,
261,3,pickup,0.0,False,False,1,10,1,
262,3,pickup,0.0,False,False,1,10,1,
263,3,pickup,0.0,False,False,1,10,1,
264,3,pickup,0.0,False,False,1,10,1,
265,3,pickup,0.0,False,False,1,10,1,
266,3,pickup,0.0,False,False,1,10,1,
267,3,pickup,0.0,False,False,1,10,1,
268,3,pickup,0.0,False,False,1,10,1,
269,3,pickup,0.0,False,False,1,10,1,
270,3,pickup,0.0,False,False,1,10,1,
271,3,pickup,0.0,False,False,1,10,1,
272,3,pickup,0.0,False,False,1,10,1,
273,3,pickup,0.0,False,False,1,10,1,
274,3,pickup,0.0,False,False,1,10,1,
275,3,pickup,0.0,False,False,1,10,1,
276,3,pickup,0.0,False,False,1,10,1,
277,3,pickup,0.0,False,False,1,10,1,
278,3,pickup,0.0,False,False,1,10,1,
279,3,pickup,0.0,False,False,1,10,1,
280,3,pickup,0.0,False,False,1,10,1,
281,3,pickup,0.0,False,False,1,10,1,
282,3,pickup,0.0,False,False,1,10,1,
283,3,pickup,0.0,False,False,1,10,1,
284,3,pickup,0.0,False,False,1,10,1,
285,3,pickup,0.0,False,False,1,10,1,
286,3,pickup,0.0,False,False,1,10,1,
287,3,pickup,0.0,False,False,1,10,1,
288,3,pickup,0.0,False,False,1,10,1,
289,3,pickup,0.0,False,False,1,10,1,
290,3,pickup,0.0,False,False,1,10,1,
291,3,pickup,0.0,False,False,1,10,1,
292,3,pickup,0.0,False,False,1,10,1,
293,3,pickup,0.0,False,False,1,10,1,
294,3,pickup,0.0,False,False,1,10,1,
295,3,pickup,0.0,False,False,1,10,1,
296,3,pickup,0.0,False,False,1,10,1,
297,3,pickup,0.0,False,False,1,10,1,
298,3,pickup,0.0,False,False,1,10,1,
299,3,pickup,0.0,False,False,1,10,1,
300,3,pickup,0.0,False,False,1,10,1,
301,3,pickup,0.0,False,False,1,10,1,
302,3,pickup,0.0,False,False,1,10,1,
303,3,pickup,0.0,False,False,1,10,1,
304,3,pickup,0.0,False,False,1,10,1,
305,3,pickup,0.0,False,False,1,10,1,
306,3,pickup,0.0,False,False,1,10,1,
307,3,pickup,0.0,False,False,1,10,1,
308,3,pickup,0.0,False,False,1,10,1,
309,3,pickup,0.0,False,False,1,10,1,
310,3,pickup,0.0,False,False,1,10,1,
311,3,pickup,0.0,False,False,1,10,1,
312,3,pickup,0.0,False,False,1,10,1,
313,3,pickup,0.0,False,False,1,10,1,
314,3,pickup,0.0,False,False,1,10,1,
315,3,pickup,0.0,False,False,1,10,1,
316,3,pickup,0.0,False,False,1,10,1,
317,3,pickup,0.0,False,False,1,10,1,
318,3,pickup,0.0,False,False,1,10,1,
319,3,pickup,0.0,False,False,1,10,1,
320,3,pickup,0.0,False,False,1,10,1,
321,3,pickup,0.0,False,False,1,10,1,
322,3,pickup,0.0,False,False,1,10,1,
323,3,pickup,0.0,False,False,1,10,1,
324,3,pickup,0.0,False,False,1,10,1,
325,3,pickup,0.0,False,False,1,10,1,
326,3,pickup,0.0,False,False,1,10,1,
327,3,pickup,0.0,False,False,1,10,1,
328,3,pickup,0.0,False,False,1,10,1,
329,3,pickup,0.0,False,False,1,10,1,
330,3,pickup,0.0,False,False,1,10,1,
331,3,pickup,0.0,False,False,1,10,1,
332,3,pickup,0.0,False,False,1,10,1,
333,3,pickup,0.0,False,False,1,10,1,
334,3,pickup,0.0,False,False,1,10,1,
335,3,pickup,0.0,False,False,1,10,1,
336,3,pickup,0.0,False,False,1,10,1,
337,3,pickup,0.0,False,False,1,10,1,
338,3,pickup,0.0,False,False,1,10,1,
339,3,pickup,0.0,False,False,1,10,1,
340,3,pickup,0.0,False,False,1,10,1,
341,3,pickup,0.0,False,False,1,10,1,
342,3,pickup,0.0,False,False,1,10,1,
343,3,pickup,0.0,False,False,1,10,1,
344,3,pickup,0.0,False,False,1,10,1,
345,3,pickup,0.0,False,False,1,10,1,
346,3,pickup,0.0,False,False,1,10,1,
347,3,pickup,0.0,False,False,1,10,1,
348,3,pickup,0.0,False,False,1,10,1,
349,3,pickup,0.0,False,False,1,10,1,
350,3,pickup,0.0,False,False,1,10,1,
351,3,pickup,0.0,False,False,1,10,1,
352,3,pickup,0.0,False,False,1,10,1,
353,3,pickup,0.0,False,False,1,10,1,
354,3,pickup,0.0,False,False,1,10,1,
355,3,pickup,0.0,False,False,1,10,1,
356,3,pickup,0.0,False,False,1,10,1,
357,3,pickup,0.0,False,False,1,10,1,
358,3,pickup,0.0,False,False,1,10,1,
359,3,pickup,0.0,False,False,1,10,1,
360,3,pickup,0.0,False,False,1,10,1,
361,3,pickup,0.0,False,False,1,10,1,
362,3,pickup,0.0,False,False,1,10,1,
363,3,pickup,0.0,False,False,1,10,1,
364,3,pickup,0.0,False,False,1,10,1,
365,3,pickup,0.0,False,False,1,10,1,
366,3,pickup,0.0,False,False,1,10,1,
367,3,pickup,0.0,False,False,1,10,1,
368,3,pickup,0.0,False,False,1,10,1,
369,3,pickup,0.0,False,False,1,10,1,
370,3,pickup,0.0,False,False,1,10,1,
371,3,pickup,0.0,False,False,1,10,1,
372,3,pickup,0.0,False,False,1,10,1,
373,3,pickup,0.0,False,False,1,10,1,
374,3,pickup,0.0,False,False,1,10,1,
375,3,pickup,0.0,False,False,1,10,1,
376,3,pickup,0.0,False,False,1,10,1,
377,3,pickup,0.0,False,False,1,10,1,
378,3,pickup,0.0,False,False,1,10,1,
379,3,pickup,0.0,False,False,1,10,1,
380,3,pickup,0.0,False,False,1,10,1,
381,3,pickup,0.0,False,False,1,10,1,
382,3,pickup,0.0,False,False,1,10,1,
383,3,pickup,0.0,False,False,1,10,1,
384,3,pickup,0.0,False,False,1,10,1,
385,3,pickup,0.0,False,False,1,10,1,
386,3,pickup,0.0,False,False,1,10,1,
387,3,pickup,0.0,False,False,1,10,1,
388,3,pickup,0.0,False,False,1,10,1,
389,3,pickup,0.0,False,False,1,10,1,
390,3,pickup,0.0,False,False,1,10,1,
391,3,pickup,0.0,False,False,1,10,1,
392,3,pickup,0.0,False,False,1,10,1,
393,3,pickup,0.0,False,False,1,10,1,
394,3,pickup,0.0,False,False,1,10,1,
395,3,pickup,0.0,False,False,1,10,1,
396,3,pickup,0.0,False,False,1,10,1,
397,3,pickup,0.0,False,False,1,10,1,
398,3,pickup,0.0,False,False,1,10,1,
399,3,pickup,0.0,False,False,1,10,1,
400,3,pickup,0.0,False,False,1,10,1,
401,3,pickup,0.0,False,False,1,10,1,
402,3,pickup,0.0,False,False,1,10,1,
403,3,pickup,0.0,False,False,1,10,1,
404,3,pickup,0.0,False,False,1,10,1,
405,3,pickup,0.0,False,False,1,10,1,
406,3,pickup,0.0,False,False,1,10,1,
407,3,pickup,0.0,False,False,1,10,1,
408,3,pickup,0.0,False,False,1,10,1,
409,3,pickup,0.0,False,False,1,10,1,
410,3,pickup,0.0,False,False,1,10,1,
411,3,pickup,0.0,False,False,1,10,1,
412,3,pickup,0.0,False,False,1,10,1,
413,3,pickup,0.0,False,False,1,10,1,
414,3,pickup,0.0,False,False,1,10,1,
415,3,pickup,0.0,False,False,1,10,1,
416,3,pickup,0.0,False,False,1,10,1,
417,3,pickup,0.0,False,False,1,10,1,
418,3,pickup,0.0,False,False,1,10,1,
419,3,pickup,0.0,False,False,1,10,1,
420,3,pickup,0.0,False,False,1,10,1,
421,3,pickup,0.0,False,False,1,10,1,
422,3,pickup,0.0,False,False,1,10,1,
423,3,pickup,0.0,False,False,1,10,1,
424,3,pickup,0.0,False,False,1,10,1,
425,3,pickup,0.0,False,False,1,10,1,
426,3,pickup,0.0,False,False,1,10,1,
427,3,pickup,0.0,False,False,1,10,1,
428,3,pickup,0.0,False,False,1,10,1,
429,3,pickup,0.0,False,False,1,10,1,
430,3,pickup,0.0,False,False,1,10,1,
431,3,pickup,0.0,False,False,1,10,1,
432,3,pickup,0.0,False,False,1,10,1,
433,3,pickup,0.0,False,False,1,10,1,
434,3,pickup,0.0,False,False,1,10,1,
435,3,pickup,0.0,False,False,1,10,1,
436,3,pickup,0.0,False,False,1,10,1,
437,3,pickup,0.0,False,False,1,10,1,
438,3,pickup,0.0,False,False,1,10,1,
439,3,pickup,0.0,False,False,1,10,1,
440,3,pickup,0.0,False,False,1,10,1,
441,3,pickup,0.0,False,False,1,10,1,
442,3,pickup,0.0,False,False,1,10,1,
443,3,pickup,0.0,False,False,1,10,1,
444,3,pickup,0.0,False,False,1,10,1,
445,3,pickup,0.0,False,False,1,10,1,
446,3,pickup,0.0,False,False,1,10,1,
447,3,pickup,0.0,False,False,1,10,1,
448,3,pickup,0.0,False,False,1,10,1,
449,3,pickup,0.0,False,False,1,10,1,
450,3,pickup,0.0,False,False,1,10,1,
451,3,pickup,0.0,False,False,1,10,1,
452,3,pickup,0.0,False,False,1,10,1,
453,3,pickup,0.0,False,False,1,10,1,
454,3,pickup,0.0,False,False,1,10,1,
455,3,pickup,0.0,False,False,1,10,1,
456,3,pickup,0.0,False,False,1,10,1,
457,3,pickup,0.0,False,False,1,10,1,
458,3,pickup,0.0,False,False,1,10,1,
459,3,pickup,0.0,False,False,1,10,1,
460,3,pickup,0.0,False,False,1,10,1,
461,3,pickup,0.0,False,False,1,10,1,
462,3,pickup,0.0,False,False,1,10,1,
463,3,pickup,0.0,False,False,1,10,1,
464,3,pickup,0.0,False,False,1,10,1,
465,3,pickup,0.0,False,False,1,10,1,
466,3,pickup,0.0,False,False,1,10,1,
467,3,pickup,0.0,False,False,1,10,1,
468,3,pickup,0.0,False,False,1,10,1,
469,3,pickup,0.0,False,False,1,10,1,
470,3,pickup,0.0,False,False,1,10,1,
471,3,pickup,0.0,False,False,1,10,1,
472,3,pickup,0.0,False,False,1,10,1,
473,3,pickup,0.0,False,False,1,10,1,
474,3,pickup,0.0,False,False,1,10,1,
475,3,pickup,0.0,False,False,1,10,1,
476,3,pickup,0.0,False,False,1,10,1,
477,3,pickup,0.0,False,False,1,10,1,
478,3,pickup,0.0,False,False,1,10,1,
479,3,pickup,0.0,False,False,1,10,1,
480,3,pickup,0.0,False,False,1,10,1,
481,3,pickup,0.0,False,False,1,10,1,
482,3,pickup,0.0,False,False,1,10,1,
483,3,pickup,0.0,False,False,1,10,1,
484,3,pickup,0.0,False,False,1,10,1,
485,3,pickup,0.0,False,False,1,10,1,
486,3,pickup,0.0,False,False,1,10,1,
487,3,pickup,0.0,False,False,1,10,1,
488,3,pickup,0.0,False,False,1,10,1,
489,3,pickup,0.0,False,False,1,10,1,
490,3,pickup,0.0,False,False,1,10,1,
491,3,pickup,0.0,False,False,1,10,1,
492,3,pickup,0.0,False,False,1,10,1,
493,3,pickup,0.0,False,False,1,10,1,
494,3,pickup,0.0,False,False,1,10,1,
495,3,pickup,0.0,False,False,1,10,1,
496,3,pickup,0.0,False,False,1,10,1,
497,3,pickup,0.0,False,False,1,10,1,
498,3,pickup,0.0,False,False,1,10,1,
499,3,pickup,0.0,False,False,1,10,1,
500,3,pickup,0.0,False,False,1,10,1,
